transaction_id,transaction_datetime,branch_id,member_id,member_tier,channel,product_category,quantity,unit_price,discount_amount,total_amount,payment_method,satisfaction_score
T001086,2025-11-20 17:56,B01,M0321,Bronze,In-store,Coffee,2,75,0.00,150.00,QR PromptPay,
T001087,2025-11-21 07:42,B03,,,In-store,Coffee,3,90,0.00,270.00,Cash,
T001088,2025-11-21 08:06,B04,,,App,Coffee,2,95,0.00,190.00,App Wallet,4
T001089,2025-11-21 08:27,B03,,,Delivery,Coffee,1,100,0.00,100.00,QR PromptPay,
T001090,2025-11-21 08:37,B01,M0076,Silver,In-store,Bakery,3,85,0.00,255.00,Credit Card,3
T001091,2025-11-21 09:02,B05,M0091,Bronze,Delivery,Tea,1,80,0.00,80.00,Cash,
T001092,2025-11-21 11:22,B01,M0082,Gold,In-store,Bakery,2,90,0.00,180.00,QR PromptPay,4
T001093,2025-11-21 12:18,B05,,,In-store,Coffee,2,110,0.00,220.00,Credit Card,
T001094,2025-11-21 12:34,B04,M0179,Platinum,App,Coffee,3,60,36.00,144.00,App Wallet,
T001095,2025-11-21 12:39,B04,,,In-store,Tea,2,75,0.00,150.00,Credit Card,3
T001096,2025-11-21 12:50,B03,,,App,Bakery,1,60,0.00,60.00,Credit Card,
T001097,2025-11-21 13:14,B5,,,In-store,Coffee,1,115,0.00,65.00,QR PromptPay,
T001098,2025-11-21 14:48,B02,M0054,Silver,In-store,Coffee,2,115,11.50,218.50,Credit Card,
T001099,2025-11-21 15:25,B01,M0230,Bronze,App,Bakery,1,110,0.00,110.00,Credit Card,5
T001100,2025-11-21 15:27,B01,,,In-store,Merchandise,3,475,0.00,1425.00,Cash,
T001101,2025-11-21 16:03,B07,M0120,Gold,App,Bakery,4,80,48.00,272.00,App Wallet,
T001102,2025-11-21 17:06,B05,,,Delivery,Coffee,2,100,0.00,200.00,Credit Card,
T001103,2025-11-21 18:36,B06,M0324,Gold,In-store,Coffee,1,100,5.00,95.00,QR PromptPay,3
T001104,2025-11-21 18:49,B03,M0249,Silver,In-store,Coffee,1,80,0.00,80.00,QR PromptPay,
T001105,2025-11-21 19:02,B07,,,In-store,Merchandise,2,635,0.00,1270.00,Credit Card,
T001106,2025-11-21 19:13,B01,M0145,Silver,In-store,Bakery,3,75,0.00,225.00,QR PromptPay,
T001107,2025-11-21 19:28,B02,M0144,Gold,App,Tea,2,90,0.00,180.00,Credit Card,
T001108,2025-11-22 08:24,B03,M9403,Silver,In-store,Coffee,1,105,21.00,84.00,Credit Card,
T001109,2025-11-22 08:27,B05,M0179,Platinum,In-store,Bakery,1,45,0.00,45.00,QR PromptPay,
T001110,2025-11-22 08:48,B05,M0178,Silver,In-store,Bakery,1,85,0.00,85.00,Cash,
T001111,2025-11-22 10:19,B04,,,In-store,Bakery,1,100,0.00,100.00,Credit Card,
T001112,2025-11-22 11:22,B02,,,App,Tea,1,50,0.00,50.00,Credit Card,3
T001113,2025-11-22 11:42,B04,M0181,Bronze,In-store,Coffee,1,70,0.00,70.00,QR PromptPay,
T001114,2025-11-22 12:13,B05,M0178,Silver,In-store,Tea,1,60,0.00,60.00,QR PromptPay,
T001115,2025-11-22 12:18,B07,M0074,Gold,In-store,Bakery,1,105,0.00,105.00,Credit Card,
T001116,2025-11-22 12:35,B01,M0235,Silver,In-store,Merchandise,1,520,0.00,520.00,Cash,5
T001117,2025-11-22 12:36,B04,M0179,Platinum,App,Coffee,1,115,0.00,115.00,App Wallet,
T001118,2025-11-22 12:54,B02,M0011,Gold,In-store,Tea,1,70,0.00,70.00,QR PromptPay,4
T001119,2025-11-22 13:12,B05,M0186,Platinum,In-store,Coffee,1,70,0.00,70.00,QR PromptPay,
T001120,2025-11-22 13:12,B07,,,App,Merchandise,1,370,0.00,370.00,Credit Card,
T001121,2025-11-22 13:18,B07,M0263,Bronze,In-store,Coffee,1,105,21.00,84.00,Credit Card,
T001122,2025-11-22 13:55,B04,M0153,Silver,App,Coffee,2,65,0.00,130.00,App Wallet,4
T001123,2025-11-22 14:47,B04,M0181,Bronze,Delivery,Coffee,1,110,0.00,110.00,Cash,4
T001124,2025-11-22 15:23,B07,M0270,bronze,In-store,Coffee,1,105,0.00,105.00,Credit Card,5
T001125,2025-11-22 15:32,B02,M0325,Gold,In-store,Coffee,2,115,46.00,184.00,Credit Card,
T001126,2025-11-22 16:13,B02,M0297,Bronze,In-store,Coffee,1,110,0.00,110.00,Cash,
T001127,2025-11-22 16:33,B03,M0160,Bronze,App,Bakery,1,55,0.00,55.00,App Wallet,3
T001128,2025-11-22 16:38,B04,,,In-store,Coffee,2,65,0.00,130.00,QR PromptPay,4
T001129,2025-11-22 16:42,B08,,,App,Bakery,1,95,0.00,95.00,Credit Card,3
T001130,2025-11-22 16:59,B01,M0186,Platinum,App,Coffee,1,85,0.00,85.00,App Wallet,
T001131,2025-11-22 17:03,B08,M0006,Gold,In-store,Tea,1,65,13.00,52.00,Cash,
T001130,2025-11-22 17:10,B01,M0186,Platinum,App,Coffee,-1,85,-0.00,-85.00,App Wallet,
T001132,2025-11-22 17:11,B06,,,App,Coffee,4,115,0.00,460.00,App Wallet,
T001133,2025-11-22 18:00,B02,,,In-store,Coffee,3,60,0.00,180.00,Credit Card,
T001134,2025-11-22 18:53,B01,M0324,Gold,In-store,Coffee,1,105,5.25,99.75,Cash,
T001135,2025-11-22 19:12,B01,,,In-store,Bakery,4,45,0.00,180.00,Credit Card,
T001136,2025-11-22 19:28,B07,M0065,Gold,App,Coffee,1,85,0.00,85.00,App Wallet,5
T001137,2025-11-23 07:54,B1,,,In-store,Bakery,1,80,0.00,80.00,Cash,
T001138,2025-11-23 07:54,B06,M0029,Bronze,Mobile App,Bakery,1,95,0.00,95.00,Credit Card,
T001139,2025-11-23 08:21,B03,,,App,Coffee,1,90,0.00,90.00,App Wallet,4
T001140,2025-11-23 08:42,B08,M0134,Platinum,In-store,Coffee,4,120,24.00,456.00,Cash,3
T001141,2025-11-23 09:32,B07,M0073,Gold,In-store,Coffee,2,70,7.00,133.00,QR PromptPay,
T001142,2025-11-23 09:43,B08,M0271,Gold,In-store,Bakery,2,50,15.00,85.00,Cash,
T001143,2025-11-23 10:07,B03,M0031,Silver,Delivery,Bakery,2,75,22.50,127.50,Cash,4
T001144,2025-11-23 10:35,B04,,,In-store,Coffee,1,55,0.00,55.00,Credit Card,
T001145,2025-11-23 11:25,B03,M0312,Bronze,App,Coffee,1,60,0.00,60.00,Credit Card,
T001146,2025-11-23 11:29,B07,M0268,Silver,In-store,Coffee,4,105,0.00,420.00,QR PromptPay,3
T001147,2025-11-23 12:37,B02,M0183,Bronze,App,Coffee,1,120,0.00,120.00,Credit Card,
T001148,2025-11-23 13:01,B07,M0209,Bronze,In-store,Coffee,1,70,0.00,70.00,QR PromptPay,
T001149,2025-11-23 13:06,B03,M0069,Silver,In-store,Coffee,4,70,0.00,280.00,Credit Card,3
T001150,2025-11-23 13:55,B02,M0297,Bronze,In-store,Tea,3,50,0.00,150.00,Credit Card,2
T001151,2025-11-23 13:58,B08,M9632,Silver,In-store,Merchandise,1,575,0.00,575.00,QR PromptPay,
T001152,2025-11-23 13:59,B04,,,In store,Coffee,1,55,0.00,55.00,QR PromptPay,
T001153,2025-11-23 14:04,B03,,,App,Bakery,1,105,0.00,105.00,App Wallet,
T001154,2025-11-23 14:15,B04,M0179,Platinum,In-store,Bakery,1,70,3.50,66.50,QR PromptPay,
T001155,2025-11-23 14:37,B08,,,App,Bakery,1,55,0.00,55.00,Credit Card,3
T001156,2025-11-23 14:37,B06,M0154,Brz,In-store,Coffee,2,100,0.00,200.00,Credit Card,
T001157,2025-11-23 16:24,B01,M0097,Bronze,In-store,Coffee,2,100,0.00,200.00,QR PromptPay,
T001158,2025-11-23 17:30,B01,,,In-store,Tea,1,80,0.00,80.00,Cash,
T001159,2025-11-23 17:43,B04,M0203,Bronze,In-store,Coffee,1,60,0.00,60.00,QR PromptPay,3
T001160,2025-11-23 17:44,B05,M0051,Bronze,In-store,Coffee,2,70,0.00,140.00,QR PromptPay,
T001161,2025-11-23 17:46,B02,M0160,Bronze,In-store,Coffee,4,75,0.00,300.00,Credit Card,4
T001162,2025-11-23 19:23,B07,,,In-store,Coffee,2,85,0.00,170.00,Credit Card,
T001163,2025-11-24 09:01,B07,,,Delivery,Coffee,1,90,0.00,90.00,Credit Card,
T001164,2025-11-24 09:02,B04,,,In-store,Coffee,3,60,0.00,180.00,Cash,
T001165,2025-11-24 09:38,B07,M0100,Bronze,In-store,Coffee,1,105,0.00,105.00,Cash,
T001166,2025-11-24 11:03,B02,M0325,Gold,In-store,Coffee,2,75,0.00,150.00,Cash,
T001167,2025-11-24 11:47,B03,M0067,Bronze,In-store,Coffee,2,100,0.00,200.00,QR PromptPay,5
T001168,2025-11-24 11:56,B06,,,In-store,Coffee,1,9999,0.00,9999.00,QR PromptPay,4
T001169,2025-11-24 12:02,B05,M0178,Silver,In-store,Bakery,4,85,0.00,340.00,QR PromptPay,
T001170,2025-11-24 12:18,B04,,,APP,Coffee,1,115,0.00,115.00,Credit Card,3
T001169,2025-11-24 12:34,B05,M0178,Silver,In-store,Bakery,-4,85,-0.00,-340.00,QR PromptPay,
T001171,2025-11-24 12:38,B03,M0079,Silver,In-store,Bakery,4,105,0.00,420.00,QR PromptPay,
T001172,2025-11-24 15:11,B04,M0329,Bronze,Delivery,Bakery,1,105,10.50,94.50,Cash,
T001173,2025-11-24 15:22,B01,M0186,Platinum,APP,Bakery,1,55,0.00,55.00,Credit Card,
T001174,2025-11-24 15:48,b04,M0050,BRONZE,in-store,Tea,1,80,0.00,80.00,QR PromptPay,
T001175,2025-11-24 15:52,B02,M0054,Silver,App,Coffee,3,70,0.00,210.00,Credit Card,
T001176,2025-11-24 16:26,B03,M0313,Bronze,In-store,Merchandise,1,315,0.00,315.00,QR PromptPay,
T001177,2025-11-24 16:35,B04,,,In-store,Coffee,1,65,0.00,65.00,Cash,4
T001178,2025-11-24 16:43,B02,,,In-store,Bakery,1,60,0.00,60.00,Credit Card,
T001179,2025-11-24 17:31,B02,M0160,Bronze,In-store,Bakery,1,50,5.00,45.00,QR PromptPay,
T001180,2025-11-24 18:16,B05,M0227,Bronze,In-store,Coffee,4,85,0.00,340.00,Cash,
T001181,2025-11-24 18:51,B06,M0049,Platinum,Delivery,Coffee,2,55,16.50,93.50,QR PromptPay,
T001182,2025-11-24 19:14,B01,M0324,Gold,Delivery,Coffee,2,80,0.00,160.00,Cash,
T001183,2025-11-24 19:28,B08,,,Instore,Coffee,1,100,0.00,100.00,Credit Card,
T001184,2025-11-24 19:52,B08,M0223,Bronze,In-store,Coffee,2,70,0.00,140.00,QR PromptPay,2
T001185,2025-11-25 07:35,B07,,,In-store,Coffee,1,100,0.00,100.00,Credit Card,3
T001186,2025-11-25 08:19,B03,M0138,Silver,App,Coffee,1,80,0.00,80.00,Credit Card,
T001187,2025-11-25 08:32,B04,M0181,Bronze,In-store,Bakery,1,60,0.00,60.00,QR PromptPay,4
T001188,2025-11-25 11:20,B01,M0009,Bronze,In-store,Coffee,1,70,0.00,70.00,QR PromptPay,4
T001189,2025-11-25 12:03,B08,,,delivery,Coffee,1,60,0.00,60.00,Credit Card,5
T001190,2025-11-25 12:21,B07,M0259,Silver,App,Merchandise,1,545,0.00,545.00,Credit Card,
T001191,2025-11-25 12:55,B02,,,Delivery,Bakery,1,100,0.00,100.00,Credit Card,
T001192,2025-11-25 13:09,B05,M0165,Bronze,Delivery,Coffee,2,85,0.00,170.00,Credit Card,
T001193,2025-11-25 13:53,B01,,,Delivery,Bakery,1,55,0.00,55.00,QR PromptPay,
T001194,2025-11-25 13:55,B05,M0206,Silver,In-store,Coffee,3,60,0.00,180.00,Credit Card,
T001195,2025-11-25 13:58,B02,M0325,Gold,In-store,Coffee,3,80,0.00,240.00,QR PromptPay,5
T001196,2025-11-25 14:20,B04,,,In-store,Tea,2,70,0.00,140.00,Cash,
T001197,2025-11-25 14:29,B07,M0270,Bronze,In-store,Coffee,1,85,0.00,85.00,QR PromptPay,
T001198,2025-11-25 15:05,B08,M0305,Silver,In-store,Tea,2,50,15.00,85.00,QR PromptPay,
T001199,2025-11-25 15:48,B03,M0085,Silver,Delivery,Bakery,1,45,0.00,45.00,Cash,5
T001200,2025-11-25 16:09,B03,M0150,Bronze,App,Coffee,2,95,0.00,190.00,Credit Card,4
T001201,2025-11-25 16:13,B07,M0073,Gold,App,Coffee,1,80,0.00,80.00,App Wallet,3
T001202,2025-11-25 16:51,B07,,,In-store,Bakery,1,110,0.00,50.00,QR PromptPay,
T001203,2025-11-25 17:35,B03,M0175,Silver,In-store,Coffee,2,110,22.00,198.00,QR PromptPay,
T001204,2025-11-26 08:29,B05,M0178,Silver,Delivery,Coffee,3,90,0.00,270.00,Credit Card,4
T001205,2025-11-26 08:43,B04,M0331,Gold,Delivery,Coffee,1,80,0.00,80.00,Credit Card,
T001206,2025-11-26 09:50,B08,M0175,Silver,App,Coffee,1,115,0.00,115.00,App Wallet,
T001207,2025-11-26 09:53,B08,M0212,Platinum,In-store,Merchandise,1,720,36.00,684.00,Cash,
T001208,2025-11-26 10:31,B04,M0232,Bronze,In-store,Bakery,1,50,5.00,45.00,Credit Card,4
T001209,2025-11-26 10:42,B08,M0268,Silver,in-store,Coffee,2,115,0.00,230.00,Cash,3
T001210,2025-11-26 10:54,B05,M0178,Silver,App,Coffee,1,90,0.00,90.00,Credit Card,
T001211,2025-11-26 10:54,B04,,,Delivery,Tea,2,90,0.00,180.00,Credit Card,4
T001212,2025-11-26 13:02,B05,M0059,Bronze,App,Coffee,2,60,12.00,108.00,App Wallet,
T001213,2025-11-26 13:38,B02,M0155,Platinum,In-store,Tea,3,90,40.50,229.50,QR PromptPay,
T001214,2025-11-26 14:26,B08,M0212,Platinum,In-store,Merchandise,1,855,85.50,769.50,Credit Card,
T001214,2025-11-26 14:26,B08,M0212,Platinum,In-store,Merchandise,1,855,85.50,769.50,Credit Card,
T001215,2025-11-26 15:13,B02,M0229,Silver,In-store,Coffee,1,100,0.00,100.00,Credit Card,5
T001216,2025-11-26 16:39,B07,,,In-store,Tea,1,70,0.00,70.00,QR PromptPay,4
T001217,2025-11-26 16:40,B01,,,In-store,Bakery,1,70,0.00,70.00,Cash,
T001218,2025-11-26 18:29,B07,M0066,Silver,App,Coffee,1,70,3.50,66.50,App Wallet,
T001219,2025-11-26 18:43,B04,M0094,Silver,In-store,Coffee,2,110,0.00,220.00,QR PromptPay,
T001220,2025-11-26 18:50,b02,,,App,Coffee,2,60,0.00,120.00,App Wallet,
T001221,2025-11-26 19:28,B06,M0232,Bronze,Delivery,Coffee,3,70,0.00,210.00,Credit Card,
T001222,2025-11-27 07:09,B01,M0199,Gold,In-store,Coffee,1,95,4.75,90.25,QR PromptPay,4
T001223,2025-11-27 07:33,B07,M0245,Gold,In-store,Tea,1,85,4.25,80.75,Credit Card,
T001224,2025-11-27 08:05,B03,M0312,Bronze,App,Merchandise,3,715,0.00,2145.00,Credit Card,2
T001225,2025-11-27 08:13,B07,M0021,Gold,In-store,Bakery,1,50,0.00,50.00,QR PromptPay,
T001226,2025-11-27 08:30,B05,M0088,Silver,Instore,Merchandise,2,365,36.50,693.50,QR PromptPay,5
T001227,2025-11-27 08:59,B08,M0223,Bronze,In-store,Coffee,3,70,0.00,210.00,Cash,
T001228,2025-11-27 09:44,B02,M0308,Bronze,In-store,Bakery,2,100,0.00,200.00,Credit Card,
T001229,2025-11-27 11:07,B07,M0270,Bronze,In-store,Coffee,1,55,8.25,46.75,Cash,
T001230,2025-11-27 11:14,B08,M0260,Gold,In-store,Bakery,1,75,0.00,75.00,Credit Card,3
T001231,2025-11-27 11:28,B04,M0037,Bronze,In-store,Coffee,1,65,0.00,65.00,Cash,3
T001232,2025-11-27 11:49,B08,M0039,Silver,App,Bakery,1,65,0.00,65.00,App Wallet,
T001233,2025-11-27 11:59,B03,,,App,Bakery,1,110,0.00,110.00,App Wallet,3
T001234,2025-11-27 12:32,B03,,,Delivery,Coffee,2,80,0.00,160.00,Credit Card,3
T001235,2025-11-27 13:03,B05,M0059,Brz,App,Bakery,1,55,0.00,55.00,Credit Card,
T001236,2025-11-27 13:04,b08,,,In-store,Coffee,2,65,0.00,130.00,QR PromptPay,3
T001237,2025-11-27 13:21,B03,M0221,Silver,In-store,Bakery,1,85,0.00,85.00,QR PromptPay,
T001238,2025-11-27 13:28,B04,,,In-store,Coffee,2,105,0.00,210.00,Cash,
T001239,2025-11-27 14:21,B05,,,In-store,Coffee,2,70,0.00,140.00,Credit Card,
T001240,2025-11-27 14:28,B07,M0253,Bronze,In-store,Tea,1,95,0.00,95.00,Credit Card,
T001241,2025-11-27 15:39,B07,M0032,Slvr,App,Bakery,1,50,7.50,42.50,Credit Card,3
T001242,2025-11-27 16:29,B05,M0059,Bronze,Delivery,Coffee,3,105,31.50,283.50,QR PromptPay,
T001243,2025-11-27 16:37,B02,M0229,Silver,App,Tea,2,55,0.00,110.00,Credit Card,
T001244,2025-11-27 16:38,B02,M0210,Bronze,In-store,Coffee,1,120,0.00,120.00,Credit Card,
T001245,2025-11-27 16:44,B01,M0082,Gold,In-store,Bakery,2,65,0.00,130.00,QR PromptPay,
T001246,2025-11-27 17:56,B02,M0160,Bronze,In-store,Coffee,2,65,0.00,130.00,Cash,
T001247,2025-11-27 19:16,B08,M0212,Platinum,In-store,Coffee,2,110,44.00,176.00,Cash,2
T001248,2025-11-27 19:26,B08,M0204,Gold,app,Tea,1,75,0.00,75.00,Credit Card,4
T001249,2025-11-27 19:41,B08,M0204,Gold,In-store,Bakery,1,50,2.50,47.50,Cash,
T001250,2025-11-27 19:45,B01,M0319,Bronze,In-store,Coffee,1,120,0.00,120.00,Cash,
T001251,2025-11-28 07:03,B05,M0059,Bronze,In-store,Coffee,1,85,17.00,68.00,Credit Card,4
T001252,2025-11-28 07:15,B07,M0052,Bronze,In-store,Bakery,2,45,0.00,90.00,Cash,4
T001253,2025-11-28 07:40,B08,M0164,Gold,In-store,Coffee,2,120,0.00,240.00,QR PromptPay,4
T001254,2025-11-28 08:25,B03,M0027,Bronze,In-store,Tea,0,55,0.00,0.00,QR PromptPay,
T001255,2025-11-28 08:33,B08,M0212,Platinum,In-store,Coffee,1,85,0.00,85.00,Cash,
T001256,2025-11-28 08:43,B01,,,In-store,Coffee,1,105,0.00,105.00,QR PromptPay,4
T001257,2025-11-28 09:01,B06,M0241,Platinum,App,Bakery,4,105,0.00,420.00,Credit Card,4
T001258,2025-11-28 09:26,B03,,,In-store,Bakery,1,105,0.00,105.00,Cash,
T001259,2025-11-28 09:30,B04,M0179,Platinum,Delivery,Coffee,3,105,63.00,252.00,QR PromptPay,
T001260,2025-11-28 09:35,B08,M0212,Platinum,Delivery,Coffee,3,55,33.00,132.00,Credit Card,2
T001261,2025-11-28 09:44,B04,M0181,Bronze,Delivery,Bakery,1,100,0.00,100.00,QR PromptPay,
T001262,2025-11-28 10:08,B04,M0181,Bronze,In-store,Coffee,1,65,0.00,65.00,Credit Card,
T001263,2025-11-28 10:12,B05,,,Delivery,Coffee,1,55,0.00,55.00,Cash,
T001264,2025-11-28 10:44,B01,M0069,Silver,App,Coffee,3,90,0.00,270.00,App Wallet,3
T001265,2025-11-28 11:26,B05,M0305,Silver,Delivery,Coffee,1,90,0.00,90.00,QR PromptPay,
T001266,2025-11-28 11:36,B01,,,In-store,Coffee,3,70,0.00,210.00,Cash,
T001267,2025-11-28 12:49,B02,,,In-store,Tea,2,80,0.00,160.00,Cash,3
T001268,2025-11-28 13:19,B01,M0186,Platinum,In-store,Coffee,1,65,3.25,61.75,Cash,5
T001269,2025-11-28 13:44,B01,M0029,Bronze,In-store,Coffee,4,90,0.00,360.00,Cash,5
T001270,2025-11-28 13:46,B04,M0315,Gold,In-store,Bakery,1,50,0.00,50.00,Cash,3
T001271,2025-11-28 13:59,B01,M0015,BRONZE,In-store,Coffee,1,85,0.00,85.00,QR PromptPay,
T001272,2025-11-28 14:32,B08,M0280,Silver,App,Merchandise,2,760,0.00,1520.00,App Wallet,
T001273,2025-11-28 15:00,B01,,,In-store,Bakery,1,90,0.00,90.00,Credit Card,
T001274,2025-11-28 15:07,B06,M0305,Silver,In-store,Coffee,1,70,7.00,63.00,Cash,
T001275,2025-11-28 16:05,B07,,,App,Bakery,4,55,0.00,220.00,App Wallet,4
T001276,2025-11-28 16:05,B05,,,In-store,Bakery,1,60 THB,0.00,60.00,Cash,
T001277,2025-11-28 16:37,B06,,,In-store,Bakery,2,60,0.00,120.00,QR PromptPay,4
T001278,2025-11-28 18:42,B04,,,In-store,Tea,1,55,0.00,55.00,Cash,
T001279,2025-11-28 19:13,B03,,,In-store,Merchandise,3,340,0.00,1020.00,Cash,
T001280,2025-11-29 08:25,B06,M0177,Bronze,App,Merchandise,2,325,0.00,650.00,Credit Card,
T001281,2025-11-29 09:17,B05,M0158,Silver,In-store,Bakery,1,95,0.00,95.00,Cash,4
T001282,2025-11-29 09:55,B03,,,App,Bakery,2,50,0.00,100.00,Credit Card,4
T001283,2025-11-29 11:11,B08,M0305,Silver,In-store,Coffee,1,75,0.00,75.00,QR PromptPay,
T001284,2025-11-29 11:15,B01,M0150,Brz,App,Bakery,1,45,0.00,45.00,Credit Card,
T001285,2025-11-29 11:30,B05,M0128,Bronze,In-store,Tea,2,70,0.00,140.00,QR PromptPay,
T001286,2025-11-29 12:36,B08,M0175,Silver,In-store,Coffee,1,75,0.00,75.00,Cash,
T001287,2025-11-29 15:12,B08,M0205,Silver,In-store,Coffee,4,115,69.00,391.00,QR PromptPay,4
T001288,2025-11-29 15:13,B06,M0329,Bronze,In-store,Merchandise,1,490,0.00,490.00,Cash,
T001289,2025-11-29 15:56,B02,M0200,Gold,In-store,Tea,4,85,0.00,340.00,Credit Card,
T001290,2025-11-29 16:07,B05,M9799,Silver,In-store,Coffee,3,105,31.50,283.50,Credit Card,
T001291,2025-11-29 16:32,B07,,,App,Coffee,1,85,0.00,85.00,App Wallet,5
T001292,2025-11-29 16:42,B04,M0090,Platinum,App,Bakery,1,55,5.50,49.50,App Wallet,5
T001293,2025-11-29 18:06,B05,,,App,Coffee,1,80,0.00,80.00,Credit Card,
T001294,2025-11-29 18:13,B03,,,In-store,Bakery,1,50,0.00,50.00,Cash,
T001295,2025-11-29 19:13,B08,M0187,Silver,Delivery,Tea,3,55,8.25,156.75,Credit Card,4
T001296,2025-11-30 07:06,B02,,,App,Coffee,2,110,0.00,220.00,App Wallet,
T001297,2025-11-30 08:11,B07,M0100,Bronze,delivery,Bakery,4,85,0.00,340.00,QR PromptPay,
T001298,2025-11-30 08:26,B01,M0281,BRONZE,In-store,Coffee,4,100,0.00,400.00,QR PromptPay,
T001299,2025-11-30 08:57,B02,M0186,Platinum,Delivery,Coffee,2,80,16.00,144.00,Cash,
T001300,2025-11-30 09:28,B03,M0112,Platinum,App,Merchandise,1,250,0.00,250.00,Credit Card,
T001301,2025-11-30 10:37,B04,M0320,Silver,In-store,Tea,2,85,0.00,170.00,Cash,
T001302,2025-11-30 10:40,B04,M0181,Bronze,In-store,Merchandise,1,500,0.00,500.00,Cash,
T001303,2025-11-30 11:01,B01,M0183,Bronze,In-store,Bakery,1,80,0.00,80.00,Cash,
T001304,2025-11-30 11:02,B04,M0024,Silver,In-store,Coffee,2,65,0.00,130.00,QR PromptPay,
T001305,2025-11-30 11:49,B03,M0121,Silver,App,Coffee,1,55,5.50,49.50,App Wallet,
T001306,2025-11-30 12:41,B05,,,App,Bakery,4,70,0.00,280.00,Credit Card,
T001307,2025-11-30 12:52,B03,,,In-store,Tea,1,50,0.00,50.00,Credit Card,4
T001308,2025-11-30 13:59,B08,M0304,Gold,In-store,Coffee,4,95,0.00,380.00,Cash,4
T001309,2025-11-30 14:10,B04,M0315,Gold,In-store,Bakery,1,85,0.00,85.00,QR PromptPay,
T001310,2025-11-30 14:32,B05,,,In-store,Merchandise,3,625,0.00,1875.00,Cash,5
T001311,2025-11-30 15:22,B06,,,App,Bakery,2,100,0.00,200.00,Credit Card,
T001312,2025-11-30 15:27,B02,M0011,Gold,In-store,Coffee,1,100,0.00,100.00,Credit Card,5
T001313,2025-11-30 16:27,B04,M0165,Bronze,In-store,Bakery,1,55,0.00,55.00,Credit Card,
T001314,2025-11-30 16:53,B03,,,In-store,Bakery,1,60,0.00,60.00,Credit Card,
T001315,2025-11-30 17:26,B08,M0049,Platinum,App,Merchandise,2,635,0.00,1270.00,App Wallet,4
T001316,2025-11-30 17:40,B05,M0158,Silver,App,Coffee,4,95,0.00,380.00,Credit Card,
T001317,2025-11-30 18:10,B03,M0097,Bronze,In-store,Bakery,4,65,13.00,247.00,QR PromptPay,
T001318,2025-11-30 18:12,B07,,,In-store,Bakery,4,45,0.00,180.00,Credit Card,
T001319,2025-11-30 18:24,B04,M0200,Gold,In-store,Coffee,2,55,11.00,99.00,Credit Card,5
T001320,2025-11-30 18:32,B03,M0175,Silver,Delivery,Bakery,4,75,0.00,300.00,QR PromptPay,
T001321,2025-11-30 18:37,B05,M0063,Platinum,Delivery,Bakery,1,70,14.00,56.00,Cash,
T001322,2025-11-30 18:44,B07,M0209,Bronze,In-store,Coffee,2,120,0.00,240.00,Cash,5
T001323,2025-12-01 07:54,B01,M0144,Gold,In-store,Merchandise,2,550,165.00,935.00,Credit Card,
T001324,2025-12-01 08:10,B02,M0160,bronze,App,Tea,2,75,0.00,150.00,Credit Card,3
T001325,2025-12-01 08:13,B07,M0198,Bronze,Delivery,Coffee,1,55,0.00,55.00,Cash,
T001326,2025-12-01 08:23,B02,M0011,Gold,App,Coffee,1,60,0.00,60.00,App Wallet,
T001327,2025-12-01 11:48,B08,M0321,Bronze,In-store,Coffee,1,85,0.00,85.00,QR PromptPay,
T001328,2025-12-01 12:29,B07,M0079,Silver,In-store,Coffee,1,70,0.00,70.00,QR PromptPay,
T001329,2025-12-01 12:49,B03,M0261,Bronze,In store,Coffee,4,85,51.00,289.00,Credit Card,
T001330,2025-12-01 13:03,B04,,,App,Coffee,1,65,0.00,125.00,Credit Card,5
T001331,2025-12-01 13:09,B01,M0105,Bronze,In-store,Bakery,1,45,0.00,45.00,QR PromptPay,
T001332,2025-12-01 13:35,B06,,,In-store,Bakery,2,85,0.00,170.00,Credit Card,5
T001333,2025-12-01 14:10,B03,M0204,Gold,Delivery,Coffee,1,70,10.50,59.50,Credit Card,4
T001334,2025-12-01 15:37,B01,M0233,Silver,In-store,Coffee,1,120,18.00,102.00,Cash,3
T001335,2025-12-01 15:40,B01,M0317,Silver,In-store,Tea,2,75,0.00,150.00,Cash,
T001335,2025-12-01 16:18,B01,M0317,Silver,In-store,Tea,-2,75,-0.00,-150.00,Cash,
T001336,2025-12-01 16:49,B01,M0052,Bronze,In-store,Coffee,2,80,0.00,160.00,QR PromptPay,3
T001337,2025-12-01 16:57,B01,,,In-store,Merchandise,1,600,0.00,600.00,QR PromptPay,5
T001338,2025-12-01 17:12,B08,M0104,Silver,App,Merchandise,1,740,0.00,740.00,App Wallet,5
T001339,2025-12-01 19:28,B05,M0313,Bronze,App,Coffee,4,110,0.00,440.00,Credit Card,
T001340,2025-12-02 07:10,B07,,,Delivery,Bakery,1,55,0.00,55.00,QR PromptPay,
T001341,2025-12-02 07:13,B01,M0194,Bronze,App,Bakery,2,95,0.00,190.00,App Wallet,4
T001342,2025-12-02 07:16,B08,M0212,Platinum,In-store,Bakery,1,90,0.00,90.00,QR PromptPay,
T001343,2025-12-02 08:12,B01,M0186,Platinum,In-store,Bakery,4,90,36.00,324.00,QR PromptPay,
T001344,2025-12-02 08:19,B01,M0151,Bronze,In-store,Coffee,2,95,0.00,190.00,Cash,
